title,link,group
representation-and-inference-in-the-consul-system,https://www.ijcai.org/Proceedings/81-1/Papers/069.pdf,knowledge-representation-5
reasoning-about-deduction-with-unknown-constants,https://www.ijcai.org/Proceedings/81-1/Papers/070.pdf,knowledge-representation-5
control-of-inference-role-of-some-aspects-of-discourse-structure-centering,https://www.ijcai.org/Proceedings/81-1/Papers/071.pdf,knowledge-representation-5
a-belief-representation-for-understanding-deception-gregory,https://www.ijcai.org/Proceedings/81-1/Papers/072.pdf,knowledge-representation-5
the-framework-for-a-model-of-psychoanalytic-inference,https://www.ijcai.org/Proceedings/81-1/Papers/073.pdf,knowledge-representation-5
building-the-inference-component-of-an-historical-information-retrieval-system,https://www.ijcai.org/Proceedings/81-1/Papers/074.pdf,knowledge-representation-5
the-design-and-an-example-use-of-hearsay-ml,https://www.ijcai.org/Proceedings/81-1/Papers/075.pdf,natural-language-applications-1
anaphora-for-limited-domain-systems,https://www.ijcai.org/Proceedings/81-1/Papers/076.pdf,natural-language-applications-1
figuring-out-what-the-user-wants-steps-toward-an-automatic-yellow-pages-assistant,https://www.ijcai.org/Proceedings/81-1/Papers/077.pdf,natural-language-applications-1
computing-a-map-from-michi-annai-bun-or-written-descriptions,https://www.ijcai.org/Proceedings/81-1/Papers/078.pdf,natural-language-applications-1
glp-a-general-linguistic-processor,https://www.ijcai.org/Proceedings/81-1/Papers/079.pdf,natural-language-applications-2
multi-strategy-construction-specific-parsing-for-flexible-data-base-query-and-update,https://www.ijcai.org/Proceedings/81-1/Papers/080.pdf,natural-language-applications-2
a-deterministic-analyzer-for-the-interpretation-of-natural-language-commands,https://www.ijcai.org/Proceedings/81-1/Papers/081.pdf,natural-language-applications-2
a-general-semantic-analyser-for-data-base-access,https://www.ijcai.org/Proceedings/81-1/Papers/082.pdf,natural-language-applications-2
an-algorithm-that-infers-theories-from-facts,https://www.ijcai.org/Proceedings/81-1/Papers/083.pdf,theoretical-foundations-1
distinctions-and-confusions-a-catalogue-raisonne,https://www.ijcai.org/Proceedings/81-1/Papers/084.pdf,theoretical-foundations-1
an-application-of-ai-techniques-to-structuring-objects-into-an-optimal-conceptual-hierarchy,https://www.ijcai.org/Proceedings/81-1/Papers/085.pdf,theoretical-foundations-1
using-matching-in-algebraic-equation-solving,https://www.ijcai.org/Proceedings/81-1/Papers/086.pdf,theoretical-foundations-2
application-of-automatic-transformations-to-program-verification,https://www.ijcai.org/Proceedings/81-1/Papers/087.pdf,theoretical-foundations-2
sub6umption-and-connection-graphs,https://www.ijcai.org/Proceedings/81-1/Papers/088.pdf,theoretical-foundations-2
extended-plausible-inference,https://www.ijcai.org/Proceedings/81-1/Papers/089.pdf,theoretical-foundations-3
a-metalanguage-representation-of-relational-databases-for-deductive-question-answering-systems,https://www.ijcai.org/Proceedings/81-1/Papers/090.pdf,theoretical-foundations-3
consistency-and-completeness-of-omega-a-logic-for-knowledge-representation,https://www.ijcai.org/Proceedings/81-1/Papers/091.pdf,theoretical-foundations-3
the-narkgraf-karl-refutation-procedure,https://www.ijcai.org/Proceedings/81-1/Papers/092.pdf,theorem-proving-1
symbolic-evaluation-of-lisp-functions-with-side-effects-for-verification,https://www.ijcai.org/Proceedings/81-1/Papers/093.pdf,theorem-proving-1
an-improved-filter-for-literal-indexing-in-resolution-systems,https://www.ijcai.org/Proceedings/81-1/Papers/094.pdf,theorem-proving-1
obvious-logical-inferences,https://www.ijcai.org/Proceedings/81-1/Papers/095.pdf,theorem-proving-1
universal-unification-and-regular-equational-acfm-theories,https://www.ijcai.org/Proceedings/81-1/Papers/096.pdf,theorem-proving-2
the-efficacy-of-rue-resolution-experimental-results-and-heuristic-theory,https://www.ijcai.org/Proceedings/81-1/Papers/097.pdf,theorem-proving-2
decomposition-ordering-as-a-tool-to-prove-the-termination-of-rewriting-systems,https://www.ijcai.org/Proceedings/81-1/Papers/098.pdf,theorem-proving-2
homogenization-preparing-equations-for-change-of-unknown,https://www.ijcai.org/Proceedings/81-1/Papers/099.pdf,theorem-proving-2
heuristic-search-theory-survey-of-recent-results,https://www.ijcai.org/Proceedings/81-1/Papers/100.pdf,search-1
search-methods-using-heuristic-strategies,https://www.ijcai.org/Proceedings/81-1/Papers/101.pdf,search-1
branch-bound-formulation-for-sequential-and-parallel-game-tree-searching-preliminary-results,https://www.ijcai.org/Proceedings/81-1/Papers/102.pdf,search-1
some-remarks-on-heuristic-search-algorithms,https://www.ijcai.org/Proceedings/81-1/Papers/103.pdf,search-1
the-use-of-parallelism-to-implement-a-heuristic-search,https://www.ijcai.org/Proceedings/81-1/Papers/104.pdf,search-2
an-examination-of-brute-force-intelligence,https://www.ijcai.org/Proceedings/81-1/Papers/105.pdf,search-2
how-to-search-efficiently,https://www.ijcai.org/Proceedings/81-1/Papers/106.pdf,search-2
